,Unnamed: 0,Unnamed: 0.1,Post_ID,Comment,Likes,Comment_ID,Commenter_ID,created_time,keys
174481,174481,174527,148755278523144_1241970505868277,Wow!,0,1241970505868277_1242376622494332,1.02101e+16,2016-06-10T20:16:23+0000,148755278523144
174482,174482,174528,148755278523144_1241970505868277,Flip Mann,0,1241970505868277_1242229685842359,1.01008e+16,2016-06-10T20:16:23+0000,148755278523144
174483,174483,174529,148755278523144_1241970505868277,Adrian Alequin,0,1241970505868277_1242140869184574,1.02091e+16,2016-06-10T20:16:23+0000,148755278523144
174484,174484,174530,148755278523144_1241701765895151,My kids loved seeing the parachuters. .. if you have something like this again please let the community  know so we can see. I wish we would have known about it so we could have been closer to see them land!,3,1241701765895151_1241737922558202,1.01019e+16,2016-06-10T11:59:42+0000,148755278523144
174485,174485,174531,148755278523144_1239090186156309,Beautiful!!,0,1239090186156309_1239110262820968,1.18603e+15,2016-06-08T01:29:07+0000,148755278523144
174486,174486,174532,148755278523144_1239090186156309,That's beautiful,0,1239090186156309_1239128889485772,1.01543e+16,2016-06-08T01:29:07+0000,148755278523144
174487,174487,174533,148755278523144_1239090186156309,Welcome Home.,0,1239090186156309_1240592549339406,1.09866e+15,2016-06-08T01:29:07+0000,148755278523144
174488,174488,174534,148755278523144_1239090186156309,Welcome home!,0,1239090186156309_1239130586152269,1.34973e+15,2016-06-08T01:29:07+0000,148755278523144
174489,174489,174535,148755278523144_1239090186156309,Larisa Pinos,0,1239090186156309_1239093836155944,1.1399e+15,2016-06-08T01:29:07+0000,148755278523144
174490,174490,174536,148755278523144_1236555673076427,I am Quartermaster,0,1236555673076427_1237145786350749,2.55619e+14,2016-06-04T17:30:01+0000,148755278523144
