,Post_ID,Comment,Created_Time,Comment_ID,Commenter_ID,Likes
127,190556161005811_543325612395529,Nice and congrats Tim Greenhaw & family,2013-06-26T04:31:45+0000,543325612395529_1674557,1026037304091211,0
128,190556161005811_543325612395529,Congratulations Lt. Col. Quinn and family! Awesome!,2013-06-26T07:46:40+0000,543325612395529_1674762,10211587860991349,0
129,190556161005811_543325612395529,They don't last long -- do they,2013-08-20T17:00:00+0000,543325612395529_1788791,10206125325082979,0
130,190556161005811_533331856728238,"Lt. Col. Greenhaw with his sons and the Pueblo Chemical Depot cannon crew at the Pueblo River Walk. 27 May, 2013",2013-06-03T21:40:34+0000,533331856728238_1626491,190556161005811,1
131,190556161005811_519196008141823,You are awesome Mitch...I'll be praying and cheering you on!,2013-05-02T22:57:41+0000,519196008141823_5048636,1187198561310672,0
132,190556161005811_515038538557570,Photo Finish!,2013-04-23T01:18:00+0000,515038538557570_1541637,10202791945547871,0
133,190556161005811_515038538557570,How Grand!,2013-04-23T17:41:43+0000,515038538557570_1542778,1026037304091211,1
134,190556161005811_513290355399055,"Courtesy of, Martin S. Bensch
Antiterrorism Officer/Terrorism Liaison Officer",2013-04-18T18:55:59+0000,513290355399055_5000649,190556161005811,0
135,190556161005811_511821058879318,Awesome!,2013-04-15T16:49:50+0000,511821058879318_1526320,743305199039813,0
136,190556161005811_511821058879318,Wow!!,2013-04-15T20:13:33+0000,511821058879318_1526546,10203332955349027,0
137,190556161005811_511821058879318,Love the picture,2013-08-20T17:00:54+0000,511821058879318_1788793,10206125325082979,0
138,190556161005811_490501944344563,"Excited.  The next session is being presented by Ryan Nicholls, Springfield-Greene County, Missouri talking about Connecting Health and Emergency Management Before and After the Event. He will be talking about Joplin and other events.",2013-02-26T21:36:32+0000,490501944344563_4784176,10205636432609798,1
139,190556161005811_490500737678017,It was wonderful to see and hear the children playing in HiPadner Park yesterday!,2013-02-26T21:34:05+0000,490500737678017_1433038,1187198561310672,0
140,190556161005811_480335035361254,"Happy Birthday Cecil, you and your lovely wife continue to amaze me!!",2013-02-07T01:55:52+0000,480335035361254_1394892,10203253973930398,0
141,190556161005811_471008162960608,Congrats Giana...job well done!,2013-04-15T22:41:02+0000,471008162960608_1526666,922119527909732,0
142,190556161005811_581440685215040,Simply awesome!,2013-01-22T15:52:28+0000,581440685215040_6917140,743305199039813,0
143,190556161005811_441705042557587,Happy Thanksgiving to you and yours as well!!,2012-11-21T18:46:17+0000,441705042557587_4363309,10203253973930398,1
144,190556161005811_430871280307630,"Pueblo Chemical Depot, helping the community again!",2012-10-25T13:05:37+0000,430871280307630_1194474,10204279327214916,0
145,190556161005811_419119814816110,What a great group of gals!,2012-09-25T03:24:19+0000,419119814816110_1136595,10205952930252388,0
146,190556161005811_413550038706421,i REMEMBER THIS PARK AS A CHILD & GOING TO PICNICS THERE WITH THE GUARDS,2013-09-16T04:20:54+0000,413550038706421_1844678,10152469979782149,0
147,190556161005811_409259445802147,Wow--thanks for sharing!  I had NO IDEA they were retiring!  Thanks for sharing!,2012-09-01T01:47:41+0000,409259445802147_1093227,10205113153851244,0
